State,Date,Hourly Demand Met (in MW),,,,
Madhya Pradesh - 2024,23-Mar 1pm,10648.93,,,,
Madhya Pradesh - 2024,23-Mar 2pm,10428.18,,,,
Madhya Pradesh - 2024,23-Mar 3pm,10562.31,,,,
Madhya Pradesh - 2024,23-Mar 4pm,10574.72,,,,
Madhya Pradesh - 2024,23-Mar 5pm,10449.88,,,,
Madhya Pradesh - 2024,23-Mar 6pm,10737.7,,,,
Madhya Pradesh - 2024,23-Mar 7pm,11349.1,,,,
Madhya Pradesh - 2024,23-Mar 8pm,11093.97,,,,
Madhya Pradesh - 2024,23-Mar 9pm,9967.67,,,,
Madhya Pradesh - 2024,23-Mar 10pm,10468.01,,,,
Madhya Pradesh - 2024,23-Mar 11pm,10706.78,,,,
Madhya Pradesh - 2024,24-Mar 12am,10349.07,,,,
Madhya Pradesh - 2024,24-Mar 1am,10156.94,,,,
Madhya Pradesh - 2024,24-Mar 2am,9932.65,,,,
Madhya Pradesh - 2024,24-Mar 3am,9980.89,,,,
Madhya Pradesh - 2024,24-Mar 4am,10099.8,,,,
Madhya Pradesh - 2024,24-Mar 5am,10208.59,,,,
Madhya Pradesh - 2024,24-Mar 6am,11246.27,,,,
Madhya Pradesh - 2024,24-Mar 7am,12271.17,,,,
Madhya Pradesh - 2024,24-Mar 8am,12088.65,,,,
Madhya Pradesh - 2024,24-Mar 9am,11789.5,,,,
Madhya Pradesh - 2024,24-Mar 10am,11477.34,,,,
Madhya Pradesh - 2024,24-Mar 11am,11562.97,,,,
Madhya Pradesh - 2024,24-Mar 12pm,11183.47,,,,
Madhya Pradesh - 2024,24-Mar 1pm,10877.88,,,,
Madhya Pradesh - 2024,24-Mar 2pm,10672.36,,,,
Madhya Pradesh - 2024,24-Mar 3pm,10773.08,,,,
Madhya Pradesh - 2024,24-Mar 4pm,10476.03,,,,
Madhya Pradesh - 2024,24-Mar 5pm,10175.65,,,,
Madhya Pradesh - 2024,24-Mar 6pm,10290.7,,,,
Madhya Pradesh - 2024,24-Mar 7pm,10769.28,,,,
Madhya Pradesh - 2024,24-Mar 8pm,10187.2,,,,
Madhya Pradesh - 2024,24-Mar 9pm,9781.38,,,,
Madhya Pradesh - 2024,24-Mar 10pm,10228.03,,,,
Madhya Pradesh - 2024,24-Mar 11pm,10523.9,,,,
Madhya Pradesh - 2024,25-Mar 12am,10338.03,,,,
Madhya Pradesh - 2024,25-Mar 1am,10128.93,,,,
Madhya Pradesh - 2024,25-Mar 2am,9790.67,,,,
Madhya Pradesh - 2024,25-Mar 3am,9754.96,,,,
Madhya Pradesh - 2024,25-Mar 4am,9824.03,,,,
Madhya Pradesh - 2024,25-Mar 5am,9926.52,,,,
Madhya Pradesh - 2024,25-Mar 6am,10698.56,,,,
Madhya Pradesh - 2024,25-Mar 7am,11508.42,,,,
Madhya Pradesh - 2024,25-Mar 8am,11275.57,,,,
Madhya Pradesh - 2024,25-Mar 9am,10766.85,,,,
Madhya Pradesh - 2024,25-Mar 10am,10369.86,,,,
Madhya Pradesh - 2024,25-Mar 11am,10421.48,,,,
Madhya Pradesh - 2024,25-Mar 12pm,10176.92,,,,
Madhya Pradesh - 2024,25-Mar 1pm,10015.57,,,,
Madhya Pradesh - 2024,25-Mar 2pm,9869.88,,,,
Madhya Pradesh - 2024,25-Mar 3pm,9885.06,,,,
Madhya Pradesh - 2024,25-Mar 4pm,9711.18,,,,
Madhya Pradesh - 2024,25-Mar 5pm,9506.07,,,,
Madhya Pradesh - 2024,25-Mar 6pm,9473.27,,,,
Madhya Pradesh - 2024,25-Mar 7pm,9948.47,,,,
Madhya Pradesh - 2024,25-Mar 8pm,9301.19,,,,
Madhya Pradesh - 2024,25-Mar 9pm,8969.07,,,,
Madhya Pradesh - 2024,25-Mar 10pm,9604.74,,,,
Madhya Pradesh - 2024,25-Mar 11pm,9778.49,,,,
Madhya Pradesh - 2024,26-Mar 12am,9596.02,,,,
Madhya Pradesh - 2024,26-Mar 1am,9464.37,,,,
Madhya Pradesh - 2024,26-Mar 2am,9184.67,,,,
Madhya Pradesh - 2024,26-Mar 3am,9165.6,,,,
Madhya Pradesh - 2024,26-Mar 4am,9271.21,,,,
Madhya Pradesh - 2024,26-Mar 5am,9306.16,,,,
Madhya Pradesh - 2024,26-Mar 6am,10334.86,,,,
Madhya Pradesh - 2024,26-Mar 7am,11485.53,,,,
Madhya Pradesh - 2024,26-Mar 8am,11542.21,,,,
Madhya Pradesh - 2024,26-Mar 9am,11534.39,,,,
Madhya Pradesh - 2024,26-Mar 10am,11134.41,,,,
Madhya Pradesh - 2024,26-Mar 11am,11072.55,,,,
Madhya Pradesh - 2024,26-Mar 12pm,10839.87,,,,
Madhya Pradesh - 2024,26-Mar 1pm,10617.27,,,,
Madhya Pradesh - 2024,26-Mar 2pm,10443.5,,,,
Madhya Pradesh - 2024,26-Mar 3pm,10615.67,,,,
Madhya Pradesh - 2024,26-Mar 4pm,10476.92,,,,
Madhya Pradesh - 2024,26-Mar 5pm,10233.69,,,,
Madhya Pradesh - 2024,26-Mar 6pm,10300.74,,,,
Madhya Pradesh - 2024,26-Mar 7pm,10970.57,,,,
Madhya Pradesh - 2024,26-Mar 8pm,10236.05,,,,
Madhya Pradesh - 2024,26-Mar 9pm,9935.52,,,,
Madhya Pradesh - 2024,26-Mar 10pm,10512.76,,,,
Madhya Pradesh - 2024,26-Mar 11pm,10604.97,,,,
Madhya Pradesh - 2024,27-Mar 12am,10494.12,,,,
Madhya Pradesh - 2024,27-Mar 1am,10299.71,,,,
Madhya Pradesh - 2024,27-Mar 2am,9999.46,,,,
Madhya Pradesh - 2024,27-Mar 3am,9941.8,,,,
Madhya Pradesh - 2024,27-Mar 4am,9987.7,,,,
Madhya Pradesh - 2024,27-Mar 5am,10085.39,,,,
Madhya Pradesh - 2024,27-Mar 6am,11160.76,,,,
Madhya Pradesh - 2024,27-Mar 7am,12147.68,,,,
Madhya Pradesh - 2024,27-Mar 8am,11954.03,,,,
Madhya Pradesh - 2024,27-Mar 9am,11756.78,,,,
Madhya Pradesh - 2024,27-Mar 10am,11423.24,,,,
Madhya Pradesh - 2024,27-Mar 11am,11479.06,,,,
Madhya Pradesh - 2024,27-Mar 12pm,11082.45,,,,
Madhya Pradesh - 2024,27-Mar 1pm,10932.1,,,,
Madhya Pradesh - 2024,27-Mar 2pm,10925.96,,,,
Madhya Pradesh - 2024,27-Mar 3pm,11092.9,,,,
Madhya Pradesh - 2024,27-Mar 4pm,10893.69,,,,
Madhya Pradesh - 2024,27-Mar 5pm,10557.33,,,,
Madhya Pradesh - 2024,27-Mar 6pm,10647.22,,,,
Madhya Pradesh - 2024,27-Mar 7pm,11278.22,,,,
Madhya Pradesh - 2024,27-Mar 8pm,10742.21,,,,
Madhya Pradesh - 2024,27-Mar 9pm,10446.25,,,,
Madhya Pradesh - 2024,27-Mar 10pm,11033.26,,,,
Madhya Pradesh - 2024,27-Mar 11pm,11241.44,,,,
Madhya Pradesh - 2024,28-Mar 12am,10987.41,,,,
Madhya Pradesh - 2024,28-Mar 1am,10733.93,,,,
Madhya Pradesh - 2024,28-Mar 2am,10424.26,,,,
Madhya Pradesh - 2024,28-Mar 3am,10383.71,,,,
Madhya Pradesh - 2024,28-Mar 4am,10479.83,,,,
Madhya Pradesh - 2024,28-Mar 5am,10590.5,,,,
Madhya Pradesh - 2024,28-Mar 6am,11575.28,,,,
Madhya Pradesh - 2024,28-Mar 7am,12467.11,,,,
Madhya Pradesh - 2024,28-Mar 8am,12142.83,,,,
Madhya Pradesh - 2024,28-Mar 9am,11899.59,,,,
Madhya Pradesh - 2024,28-Mar 10am,11588.34,,,,
Madhya Pradesh - 2024,28-Mar 11am,11557.47,,,,
Madhya Pradesh - 2024,28-Mar 12pm,11272.77,,,,
Madhya Pradesh - 2024,28-Mar 1pm,11072.01,,,,
Madhya Pradesh - 2024,28-Mar 2pm,10910.34,,,,
Madhya Pradesh - 2024,28-Mar 3pm,10916.53,,,,
Madhya Pradesh - 2024,28-Mar 4pm,10797.27,,,,
Madhya Pradesh - 2024,28-Mar 5pm,10590.01,,,,
Madhya Pradesh - 2024,28-Mar 6pm,10818.49,,,,
Madhya Pradesh - 2024,28-Mar 7pm,11624.58,,,,
Madhya Pradesh - 2024,28-Mar 8pm,11015.74,,,,
Madhya Pradesh - 2024,28-Mar 9pm,10633.46,,,,
Madhya Pradesh - 2024,28-Mar 10pm,11221.88,,,,
Madhya Pradesh - 2024,28-Mar 11pm,11534.46,,,,
Madhya Pradesh - 2024,29-Mar 12am,11382.02,,,,
Madhya Pradesh - 2024,29-Mar 1am,11194.34,,,,
Madhya Pradesh - 2024,29-Mar 2am,10884.61,,,,
Madhya Pradesh - 2024,29-Mar 3am,10847.21,,,,
Madhya Pradesh - 2024,29-Mar 4am,10845.61,,,,
Madhya Pradesh - 2024,29-Mar 5am,10922.11,,,,
Madhya Pradesh - 2024,29-Mar 6am,11748.42,,,,
Madhya Pradesh - 2024,29-Mar 7am,12489.76,,,,
Madhya Pradesh - 2024,29-Mar 8am,12233.89,,,,
Madhya Pradesh - 2024,29-Mar 9am,12097.34,,,,
Madhya Pradesh - 2024,29-Mar 10am,11862.53,,,,
Madhya Pradesh - 2024,29-Mar 11am,11839,,,,
Madhya Pradesh - 2024,29-Mar 12pm,11393.32,,,,
Madhya Pradesh - 2024,29-Mar 1pm,11251.43,,,,
Madhya Pradesh - 2024,29-Mar 2pm,11250.55,,,,
Madhya Pradesh - 2024,29-Mar 3pm,11270.22,,,,
Madhya Pradesh - 2024,29-Mar 4pm,10889.42,,,,
Madhya Pradesh - 2024,29-Mar 5pm,10171.37,,,,
Madhya Pradesh - 2024,29-Mar 6pm,10132.46,,,,
Madhya Pradesh - 2024,29-Mar 7pm,10603.89,,,,
Madhya Pradesh - 2024,29-Mar 8pm,9983.08,,,,
Madhya Pradesh - 2024,29-Mar 9pm,9873.39,,,,
Madhya Pradesh - 2024,29-Mar 10pm,10595.66,,,,
Madhya Pradesh - 2024,29-Mar 11pm,10864.63,,,,
Madhya Pradesh - 2024,30-Mar 12am,10703.65,,,,
Madhya Pradesh - 2024,30-Mar 1am,10532.38,,,,
Madhya Pradesh - 2024,30-Mar 2am,10248.64,,,,
Madhya Pradesh - 2024,30-Mar 3am,10223.71,,,,
Madhya Pradesh - 2024,30-Mar 4am,10251,,,,
Madhya Pradesh - 2024,30-Mar 5am,10270.87,,,,
Madhya Pradesh - 2024,30-Mar 6am,11038.86,,,,
Madhya Pradesh - 2024,30-Mar 7am,11753.54,,,,
Madhya Pradesh - 2024,30-Mar 8am,11646.49,,,,
Madhya Pradesh - 2024,30-Mar 9am,11418.34,,,,
Madhya Pradesh - 2024,30-Mar 10am,11131.83,,,,
Madhya Pradesh - 2024,30-Mar 11am,11090.62,,,,
Madhya Pradesh - 2024,30-Mar 12pm,10766.56,,,,
Madhya Pradesh - 2024,30-Mar 1pm,10679.11,,,,
Madhya Pradesh - 2024,30-Mar 2pm,10671.89,,,,
Madhya Pradesh - 2024,30-Mar 3pm,10784.99,,,,
Madhya Pradesh - 2024,30-Mar 4pm,10619.78,,,,
Madhya Pradesh - 2024,30-Mar 5pm,10105.27,,,,
Madhya Pradesh - 2024,30-Mar 6pm,10021.84,,,,
Madhya Pradesh - 2024,30-Mar 7pm,10719.97,,,,
Madhya Pradesh - 2024,30-Mar 8pm,10350.29,,,,
Madhya Pradesh - 2024,30-Mar 9pm,10139.5,,,,
Madhya Pradesh - 2024,30-Mar 10pm,10829.48,,,,
Madhya Pradesh - 2024,30-Mar 11pm,11127.24,,,,
Madhya Pradesh - 2024,31-Mar 12am,10965.3,,,,
Madhya Pradesh - 2024,31-Mar 1am,10797.49,,,,
Madhya Pradesh - 2024,31-Mar 2am,10652.81,,,,
Madhya Pradesh - 2024,31-Mar 3am,10649.52,,,,
Madhya Pradesh - 2024,31-Mar 4am,10626.42,,,,
Madhya Pradesh - 2024,31-Mar 5am,10627.73,,,,
Madhya Pradesh - 2024,31-Mar 6am,11408.28,,,,
Madhya Pradesh - 2024,31-Mar 7am,11981.74,,,,
Madhya Pradesh - 2024,31-Mar 8am,11748.63,,,,
Madhya Pradesh - 2024,31-Mar 9am,11387.55,,,,
Madhya Pradesh - 2024,31-Mar 10am,11181.94,,,,
Madhya Pradesh - 2024,31-Mar 11am,11152.47,,,,
Madhya Pradesh - 2024,31-Mar 12pm,10758.72,,,,
Madhya Pradesh - 2024,31-Mar 1pm,10609.48,,,,
Madhya Pradesh - 2024,31-Mar 2pm,10565.62,,,,
Madhya Pradesh - 2024,31-Mar 3pm,10636.51,,,,
Madhya Pradesh - 2024,31-Mar 4pm,10491.54,,,,
Madhya Pradesh - 2024,31-Mar 5pm,10318,,,,
Madhya Pradesh - 2024,31-Mar 6pm,10477.25,,,,
Madhya Pradesh - 2024,31-Mar 7pm,11310.81,,,,
Madhya Pradesh - 2024,31-Mar 8pm,10981.92,,,,
Madhya Pradesh - 2024,31-Mar 9pm,10743.12,,,,
Madhya Pradesh - 2024,31-Mar 10pm,11335.27,,,,
Madhya Pradesh - 2024,31-Mar 11pm,11484.47,,,,
Madhya Pradesh - 2024,01-Apr 12am,9370.96,,,,
Madhya Pradesh - 2024,01-Apr 1am,9154.1,,,,
Madhya Pradesh - 2024,01-Apr 2am,8900.36,,,,
Madhya Pradesh - 2024,01-Apr 3am,8915.68,,,,
Madhya Pradesh - 2024,01-Apr 4am,8961,,,,
Madhya Pradesh - 2024,01-Apr 5am,9345.62,,,,
Madhya Pradesh - 2024,01-Apr 6am,10834.59,,,,
Madhya Pradesh - 2024,01-Apr 7am,12783.01,,,,
Madhya Pradesh - 2024,01-Apr 8am,13253.4,,,,
Madhya Pradesh - 2024,01-Apr 9am,13090.71,,,,
Madhya Pradesh - 2024,01-Apr 10am,12756.79,,,,
Madhya Pradesh - 2024,01-Apr 11am,12603.22,,,,
Madhya Pradesh - 2024,01-Apr 12pm,11891.72,,,,
Madhya Pradesh - 2024,01-Apr 1pm,11414.57,,,,
Madhya Pradesh - 2024,01-Apr 2pm,10989.77,,,,
Madhya Pradesh - 2024,01-Apr 3pm,10919.89,,,,
Madhya Pradesh - 2024,01-Apr 4pm,10528.86,,,,
Madhya Pradesh - 2024,01-Apr 5pm,9981.53,,,,
Madhya Pradesh - 2024,01-Apr 6pm,9561.81,,,,
Madhya Pradesh - 2024,01-Apr 7pm,9807.49,,,,
Madhya Pradesh - 2024,01-Apr 8pm,8789.61,,,,
Madhya Pradesh - 2024,01-Apr 9pm,8110.28,,,,
Madhya Pradesh - 2024,01-Apr 10pm,8265.73,,,,
Madhya Pradesh - 2024,01-Apr 11pm,8447.75,,,,
Madhya Pradesh - 2024,02-Apr 12am,8073.18,,,,
Madhya Pradesh - 2024,02-Apr 1am,7761.45,,,,
Madhya Pradesh - 2024,02-Apr 2am,7557.1,,,,
Madhya Pradesh - 2024,02-Apr 3am,7411.89,,,,
Madhya Pradesh - 2024,02-Apr 4am,7359.03,,,,
Madhya Pradesh - 2024,02-Apr 5am,7408.14,,,,
Madhya Pradesh - 2024,02-Apr 6am,8100.44,,,,
Madhya Pradesh - 2024,02-Apr 7am,10052.1,,,,
Madhya Pradesh - 2024,02-Apr 8am,10504.85,,,,
Madhya Pradesh - 2024,02-Apr 9am,10715.97,,,,
Madhya Pradesh - 2024,02-Apr 10am,10385.08,,,,
Madhya Pradesh - 2024,02-Apr 11am,11205.04,,,,
Madhya Pradesh - 2024,02-Apr 12pm,9719.12,,,,
Madhya Pradesh - 2024,02-Apr 1pm,9636.73,,,,
Madhya Pradesh - 2024,02-Apr 2pm,9508.39,,,,
Madhya Pradesh - 2024,02-Apr 3pm,9609.49,,,,
Madhya Pradesh - 2024,02-Apr 4pm,9569.19,,,,
Madhya Pradesh - 2024,02-Apr 5pm,9512.82,,,,
Madhya Pradesh - 2024,02-Apr 6pm,9881.46,,,,
Madhya Pradesh - 2024,02-Apr 7pm,10118.45,,,,
Madhya Pradesh - 2024,02-Apr 8pm,9047.44,,,,
Madhya Pradesh - 2024,02-Apr 9pm,8130.97,,,,
Madhya Pradesh - 2024,02-Apr 10pm,7986.46,,,,
Madhya Pradesh - 2024,02-Apr 11pm,7853.87,,,,
Madhya Pradesh - 2024,03-Apr 12am,7627.85,,,,
Madhya Pradesh - 2024,03-Apr 1am,7497.72,,,,
Madhya Pradesh - 2024,03-Apr 2am,7289.53,,,,
Madhya Pradesh - 2024,03-Apr 3am,7286.82,,,,
Madhya Pradesh - 2024,03-Apr 4am,7289.87,,,,
Madhya Pradesh - 2024,03-Apr 5am,7463.47,,,,
Madhya Pradesh - 2024,03-Apr 6am,8607.51,,,,
Madhya Pradesh - 2024,03-Apr 7am,10292.79,,,,
Madhya Pradesh - 2024,03-Apr 8am,11113.72,,,,
Madhya Pradesh - 2024,03-Apr 9am,11211.04,,,,
Madhya Pradesh - 2024,03-Apr 10am,10748.69,,,,
Madhya Pradesh - 2024,03-Apr 11am,10213.11,,,,
Madhya Pradesh - 2024,03-Apr 12pm,9677.8,,,,
Madhya Pradesh - 2024,03-Apr 1pm,9400.39,,,,
Madhya Pradesh - 2024,03-Apr 2pm,9023.09,,,,
Madhya Pradesh - 2024,03-Apr 3pm,8945.68,,,,
Madhya Pradesh - 2024,03-Apr 4pm,9002.7,,,,
Madhya Pradesh - 2024,03-Apr 5pm,9121.51,,,,
Madhya Pradesh - 2024,03-Apr 6pm,9310.68,,,,
Madhya Pradesh - 2024,03-Apr 7pm,9851.7,,,,
Madhya Pradesh - 2024,03-Apr 8pm,8955.29,,,,
Madhya Pradesh - 2024,03-Apr 9pm,8111.68,,,,
Madhya Pradesh - 2024,03-Apr 10pm,8068.49,,,,
Madhya Pradesh - 2024,03-Apr 11pm,8021.85,,,,
Madhya Pradesh - 2024,04-Apr 12am,7696.03,,,,
Madhya Pradesh - 2024,04-Apr 1am,7508.61,,,,
Madhya Pradesh - 2024,04-Apr 2am,7317.31,,,,
Madhya Pradesh - 2024,04-Apr 3am,7406.69,,,,
Madhya Pradesh - 2024,04-Apr 4am,7491.6,,,,
Madhya Pradesh - 2024,04-Apr 5am,7858.59,,,,
Madhya Pradesh - 2024,04-Apr 6am,9334.64,,,,
Madhya Pradesh - 2024,04-Apr 7am,11081.15,,,,
Madhya Pradesh - 2024,04-Apr 8am,11755.46,,,,
Madhya Pradesh - 2024,04-Apr 9am,11645.27,,,,
Madhya Pradesh - 2024,04-Apr 10am,11311.27,,,,
Madhya Pradesh - 2024,04-Apr 11am,10987.66,,,,
Madhya Pradesh - 2024,04-Apr 12pm,10523.06,,,,
Madhya Pradesh - 2024,04-Apr 1pm,10342.16,,,,
Madhya Pradesh - 2024,04-Apr 2pm,10006.7,,,,
Madhya Pradesh - 2024,04-Apr 3pm,10006.05,,,,
Madhya Pradesh - 2024,04-Apr 4pm,10077.35,,,,
Madhya Pradesh - 2024,04-Apr 5pm,9833.93,,,,
Madhya Pradesh - 2024,04-Apr 6pm,9938.41,,,,
Madhya Pradesh - 2024,04-Apr 7pm,10520.83,,,,
Madhya Pradesh - 2024,04-Apr 8pm,9418.93,,,,
Madhya Pradesh - 2024,04-Apr 9pm,8474.14,,,,
Madhya Pradesh - 2024,04-Apr 10pm,8430.42,,,,
Madhya Pradesh - 2024,04-Apr 11pm,8352.34,,,,
Madhya Pradesh - 2024,05-Apr 12am,8053.71,,,,
Madhya Pradesh - 2024,05-Apr 1am,7843.58,,,,
Madhya Pradesh - 2024,05-Apr 2am,7612.55,,,,
Madhya Pradesh - 2024,05-Apr 3am,7608.84,,,,
Madhya Pradesh - 2024,05-Apr 4am,7668.62,,,,
Madhya Pradesh - 2024,05-Apr 5am,8062.77,,,,
Madhya Pradesh - 2024,05-Apr 6am,9745.67,,,,
Madhya Pradesh - 2024,05-Apr 7am,11852.49,,,,
Madhya Pradesh - 2024,05-Apr 8am,12409.88,,,,
Madhya Pradesh - 2024,05-Apr 9am,12249.95,,,,
Madhya Pradesh - 2024,05-Apr 10am,11735.09,,,,
Madhya Pradesh - 2024,05-Apr 11am,11415.06,,,,
Madhya Pradesh - 2024,05-Apr 12pm,10795.25,,,,
Madhya Pradesh - 2024,05-Apr 1pm,10661.4,,,,
Madhya Pradesh - 2024,05-Apr 2pm,10388.52,,,,
Madhya Pradesh - 2024,05-Apr 3pm,10394.86,,,,
Madhya Pradesh - 2024,05-Apr 4pm,10276.31,,,,
Madhya Pradesh - 2024,05-Apr 5pm,10126.54,,,,
Madhya Pradesh - 2024,05-Apr 6pm,10269.34,,,,
Madhya Pradesh - 2024,05-Apr 7pm,10784.61,,,,
Madhya Pradesh - 2024,05-Apr 8pm,9666.45,,,,
Madhya Pradesh - 2024,05-Apr 9pm,8794.27,,,,
Madhya Pradesh - 2024,05-Apr 10pm,8740.03,,,,
Madhya Pradesh - 2024,05-Apr 11pm,8750.94,,,,
Madhya Pradesh - 2024,06-Apr 12am,8432.45,,,,
Madhya Pradesh - 2024,06-Apr 1am,8197.73,,,,
Madhya Pradesh - 2024,06-Apr 2am,7958.52,,,,
Madhya Pradesh - 2024,06-Apr 3am,8022,,,,
Madhya Pradesh - 2024,06-Apr 4am,8102.29,,,,
Madhya Pradesh - 2024,06-Apr 5am,8500.58,,,,
Madhya Pradesh - 2024,06-Apr 6am,10253.69,,,,
Madhya Pradesh - 2024,06-Apr 7am,12300.68,,,,
Madhya Pradesh - 2024,06-Apr 8am,12635.89,,,,
Madhya Pradesh - 2024,06-Apr 9am,12481.17,,,,
Madhya Pradesh - 2024,06-Apr 10am,12067.36,,,,
Madhya Pradesh - 2024,06-Apr 11am,11865.96,,,,
Madhya Pradesh - 2024,06-Apr 12pm,11321.49,,,,
Madhya Pradesh - 2024,06-Apr 1pm,11078.65,,,,
Madhya Pradesh - 2024,06-Apr 2pm,10756.08,,,,
Madhya Pradesh - 2024,06-Apr 3pm,10697.81,,,,
Madhya Pradesh - 2024,06-Apr 4pm,10468.45,,,,
Madhya Pradesh - 2024,06-Apr 5pm,10255.07,,,,
Madhya Pradesh - 2024,06-Apr 6pm,10342.25,,,,
Madhya Pradesh - 2024,06-Apr 7pm,10758.95,,,,
Madhya Pradesh - 2024,06-Apr 8pm,9665.09,,,,
Madhya Pradesh - 2024,06-Apr 9pm,8796.09,,,,
Madhya Pradesh - 2024,06-Apr 10pm,8851.05,,,,
Madhya Pradesh - 2024,06-Apr 11pm,8817.18,,,,
Madhya Pradesh - 2024,07-Apr 12am,8471.87,,,,
Madhya Pradesh - 2024,07-Apr 1am,8343,,,,
Madhya Pradesh - 2024,07-Apr 2am,8128.07,,,,
Madhya Pradesh - 2024,07-Apr 3am,8164.31,,,,
Madhya Pradesh - 2024,07-Apr 4am,8295.88,,,,
Madhya Pradesh - 2024,07-Apr 5am,8501.57,,,,
Madhya Pradesh - 2024,07-Apr 6am,10225.34,,,,
Madhya Pradesh - 2024,07-Apr 7am,12413.81,,,,
Madhya Pradesh - 2024,07-Apr 8am,12634.68,,,,
Madhya Pradesh - 2024,07-Apr 9am,12337.59,,,,
Madhya Pradesh - 2024,07-Apr 10am,11921.56,,,,
Madhya Pradesh - 2024,07-Apr 11am,11867.34,,,,
Madhya Pradesh - 2024,07-Apr 12pm,11385.8,,,,
Madhya Pradesh - 2024,07-Apr 1pm,11082.88,,,,
Madhya Pradesh - 2024,07-Apr 2pm,10754.36,,,,
Madhya Pradesh - 2024,07-Apr 3pm,10759.14,,,,
Madhya Pradesh - 2024,07-Apr 4pm,10542.61,,,,
Madhya Pradesh - 2024,07-Apr 5pm,10345.93,,,,
Madhya Pradesh - 2024,07-Apr 6pm,10506.55,,,,
Madhya Pradesh - 2024,07-Apr 7pm,11097.42,,,,
Madhya Pradesh - 2024,07-Apr 8pm,9983.28,,,,
Madhya Pradesh - 2024,07-Apr 9pm,9082.92,,,,
Madhya Pradesh - 2024,07-Apr 10pm,9094.76,,,,
Madhya Pradesh - 2024,07-Apr 11pm,9111.41,,,,
Madhya Pradesh - 2024,08-Apr 12am,8788.52,,,,
Madhya Pradesh - 2024,08-Apr 1am,8646.66,,,,
Madhya Pradesh - 2024,08-Apr 2am,8342.1,,,,
Madhya Pradesh - 2024,08-Apr 3am,8465.77,,,,
Madhya Pradesh - 2024,08-Apr 4am,8622.19,,,,
Madhya Pradesh - 2024,08-Apr 5am,9021.98,,,,
Madhya Pradesh - 2024,08-Apr 6am,10627.33,,,,
Madhya Pradesh - 2024,08-Apr 7am,12703.66,,,,
Madhya Pradesh - 2024,08-Apr 8am,13234.77,,,,
Madhya Pradesh - 2024,08-Apr 9am,13250.79,,,,
Madhya Pradesh - 2024,08-Apr 10am,12784.33,,,,
Madhya Pradesh - 2024,08-Apr 11am,12464.55,,,,
Madhya Pradesh - 2024,08-Apr 12pm,11854.97,,,,
Madhya Pradesh - 2024,08-Apr 1pm,11410.53,,,,
Madhya Pradesh - 2024,08-Apr 2pm,10943.75,,,,
Madhya Pradesh - 2024,08-Apr 3pm,10893.63,,,,
Madhya Pradesh - 2024,08-Apr 4pm,10649.35,,,,
Madhya Pradesh - 2024,08-Apr 5pm,10296.31,,,,
Madhya Pradesh - 2024,08-Apr 6pm,10379,,,,
Madhya Pradesh - 2024,08-Apr 7pm,10739.73,,,,
Madhya Pradesh - 2024,08-Apr 8pm,9605.21,,,,
Madhya Pradesh - 2024,08-Apr 9pm,8894.93,,,,
Madhya Pradesh - 2024,08-Apr 10pm,9190.02,,,,
Madhya Pradesh - 2024,08-Apr 11pm,9204.2,,,,
Madhya Pradesh - 2024,09-Apr 12am,8887.55,,,,
Madhya Pradesh - 2024,09-Apr 1am,8764.43,,,,
Madhya Pradesh - 2024,09-Apr 2am,8470.95,,,,
Madhya Pradesh - 2024,09-Apr 3am,8474.41,,,,
Madhya Pradesh - 2024,09-Apr 4am,8534.92,,,,
Madhya Pradesh - 2024,09-Apr 5am,8837.77,,,,
Madhya Pradesh - 2024,09-Apr 6am,10517.95,,,,
Madhya Pradesh - 2024,09-Apr 7am,12633.35,,,,
Madhya Pradesh - 2024,09-Apr 8am,12825.52,,,,
Madhya Pradesh - 2024,09-Apr 9am,12639.7,,,,
Madhya Pradesh - 2024,09-Apr 10am,12181.92,,,,
Madhya Pradesh - 2024,09-Apr 11am,11944.07,,,,
Madhya Pradesh - 2024,09-Apr 12pm,11382.3,,,,
Madhya Pradesh - 2024,09-Apr 1pm,11186.75,,,,
Madhya Pradesh - 2024,09-Apr 2pm,10967.31,,,,
Madhya Pradesh - 2024,09-Apr 3pm,11083.95,,,,
Madhya Pradesh - 2024,09-Apr 4pm,10984.58,,,,
Madhya Pradesh - 2024,09-Apr 5pm,10746.57,,,,
Madhya Pradesh - 2024,09-Apr 6pm,10788.96,,,,
Madhya Pradesh - 2024,09-Apr 7pm,11266.99,,,,
Madhya Pradesh - 2024,09-Apr 8pm,10025.38,,,,
Madhya Pradesh - 2024,09-Apr 9pm,9205.85,,,,
Madhya Pradesh - 2024,09-Apr 10pm,9471.56,,,,
Madhya Pradesh - 2024,09-Apr 11pm,9588.72,,,,
Madhya Pradesh - 2024,10-Apr 12am,9293.14,,,,
Madhya Pradesh - 2024,10-Apr 1am,9037.87,,,,
Madhya Pradesh - 2024,10-Apr 2am,8722.13,,,,
Madhya Pradesh - 2024,10-Apr 3am,8736.62,,,,
Madhya Pradesh - 2024,10-Apr 4am,8797.62,,,,
Madhya Pradesh - 2024,10-Apr 5am,9091.41,,,,
Madhya Pradesh - 2024,10-Apr 6am,10527.56,,,,
Madhya Pradesh - 2024,10-Apr 7am,12404.9,,,,
Madhya Pradesh - 2024,10-Apr 8am,12796.07,,,,
Madhya Pradesh - 2024,10-Apr 9am,12658.88,,,,
Madhya Pradesh - 2024,10-Apr 10am,12102.41,,,,
